Timestamp	Type	Description	Wwise Object	Game Object	Scope	Playing ID
 00:01:40.309	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.288	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.288	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.266	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.266	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.245	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.245	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.245	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.245	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.224	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.224	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.202	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.202	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.202	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.202	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.181	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.181	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.160	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.160	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.138	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.138	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.117	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.117	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.117	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.117	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.096	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.096	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.074	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.074	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.074	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.074	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.053	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.053	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.032	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.032	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.010	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.010	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.010	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:40.010	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.989	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.989	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.968	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.968	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.946	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.946	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.925	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.925	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.925	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.925	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.904	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.904	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.882	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.882	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.882	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.882	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.861	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.861	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.840	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.840	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.818	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.818	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.797	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.797	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.797	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.797	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.776	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.776	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.754	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.754	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.754	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.754	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.733	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.733	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.712	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.712	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.690	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.690	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.690	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.690	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.669	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.669	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.648	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.648	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.626	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.626	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.605	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.605	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.605	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.605	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.584	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.584	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.562	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.562	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.562	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.562	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.541	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.541	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.520	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.520	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.498	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.498	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.477	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.477	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.477	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.477	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.456	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.456	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.434	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
 00:01:39.434	Error	AK::SoundEngine::SetPosition : in_Position.Orientation not valid		*	Global	0
